,sec_of_week,gps_week_number,utc,position_type,numsv,ins_status,temperature,latitude,longitude,altitude,north_velocity,east_velocity,ground_velocity,roll,pitch,heading,x_angular_velocity,y_angular_velocity,z_angular_velocity,x_acc,y_acc,z_acc,latitude_std,longitude_std,altitude_std,north_velocity_std,east_velocity_std,ground_velocity_std,roll_std,pitch_std,heading_std,atb_0,atb_1,atb_2,q_x,q_y,q_z,q_w,fl_wheel_vel,fr_wheel_vel,rl_wheel_vel,rr_wheel_vel,l_wheel_factor,r_wheel_factor,time_stamp,seq,time_valid,timestamp_sab_vehicle,x_angular_velocity_bias,y_angular_velocity_bias,z_angular_velocity_bias,x_acc_bias,y_acc_bias,z_acc_bias,gps_velocity,wheel_speed,dv,new_longitude,new_latitude
3085,283736360,2272,1690354118.36,5,42,1,0.0,29.5798681640625,106.46714925130208,232.847,-12.855,-14.274,0.145,2.598,0.051,222.2,1.082919797419484,4.403673857650424,-0.103992298182482,0.216,0.387,9.418,50,50,88,127,261,167,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.008775,0.020909,0.914015,-0.405046,19.0625,19.046875,19.0625,19.203125,1.0067,1.0067,3224.36,298454,1,0,0,0,0,0,0,0,19.209323,19.09375,0.115573,106.46320559846286,29.582480130165543
3086,283736370,2272,1690354118.37,5,42,1,0.0,29.57986328125,106.46714952256944,232.848,-12.872,-14.286,0.116,2.607,0.1,222.202,0.9259314242017,4.910636311290017,-0.005999555664375,0.2,0.631,9.022,50,50,88,124,225,150,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.008414,0.021157,0.914016,-0.405038,19.0625,19.046875,19.0625,19.203125,1.0067,1.0067,3224.37,298455,1,0,0,0,0,0,0,0,19.229617,19.09375,0.135867,106.46320587071204,29.582475249663705
3087,283736380,2272,1690354118.38,5,42,1,0.0,29.57986300998264,106.46714436848958,232.849,-12.872,-14.286,0.116,2.602,0.15,222.204,-0.516961713080217,5.008629053808123,-0.04699651937093,0.291,0.579,8.834,50,50,88,124,225,150,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.007996,0.021293,0.914019,-0.405032,19.0625,19.078125,19.0625,19.21875,1.0067,1.0067,3224.38,298456,1,0,0,0,0,0,0,0,19.229617,19.105469,0.124149,106.46320070365621,29.582474965228982
3088,283736390,2272,1690354118.39,5,42,1,0.0,29.579863823784724,106.46714382595486,232.849,-12.872,-14.286,0.116,2.593,0.197,222.205,-0.898933423712021,4.667654306882875,-0.078994149580924,0.285,0.401,8.125,50,50,88,124,225,150,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.00759,0.021388,0.914021,-0.405031,19.0625,19.078125,19.0625,19.21875,1.0067,1.0067,3224.39,298457,1,0,0,0,0,0,0,0,19.229617,19.105469,0.124149,106.46320015970423,29.582475777366817
3089,283736400,2272,1690354118.4,5,42,1,0.0,29.57986355251736,106.46714436848958,232.85,-12.872,-14.286,0.116,2.589,0.215,222.205,-0.410969563009612,1.784867810151227,-0.075994371748737,0.418,0.291,8.91,50,50,88,124,225,150,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.007433,0.021418,0.91402,-0.405034,19.0625,19.078125,19.0625,19.21875,1.0067,1.0067,3224.4,298458,1,0,0,0,0,0,0,0,19.229617,19.105469,0.124149,106.4632007036231,29.58247550758449
3090,283736410,2272,1690354118.41,5,42,1,0.0,29.579858669704866,106.46714382595486,232.85,-12.872,-14.286,0.116,2.584,0.24,222.205,-0.503962675807407,2.521813230925151,-0.044996667482805,0.414,0.287,9.343,50,50,88,124,225,150,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.007215,0.021465,0.914021,-0.405034,19.09375,19.109375,19.09375,19.203125,1.0067,1.0067,3224.41,298459,1,0,0,0,0,0,0,0,19.229617,19.125,0.104617,106.46320016001877,29.582470624989504
3091,283736420,2272,1690354118.42,5,42,1,0.0,29.579858127170137,106.46713921440973,232.85,-12.872,-14.286,0.116,2.583,0.277,222.207,-0.019998518881248,3.702725770862743,-0.051996149091242,0.302,0.419,8.403,50,50,88,124,225,150,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.006918,0.021595,0.914021,-0.405032,19.09375,19.109375,19.09375,19.203125,1.0067,1.0067,3224.42,298460,1,0,0,0,0,0,0,0,19.229617,19.125,0.104617,106.46319553688255,29.582470070773137
3092,283736430,2272,1690354118.43,5,42,1,0.0,29.579858127170137,106.46713894314236,232.85,-12.872,-14.286,0.116,2.581,0.309,222.206,-0.212984226085274,3.1997630209994,-0.161988002938096,0.156,0.479,8.241,50,50,88,124,225,150,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.006655,0.021692,0.914018,-0.405039,19.09375,19.078125,19.09375,19.203125,1.0067,1.0067,3224.43,298461,1,0,0,0,0,0,0,0,19.229617,19.117188,0.11243,106.46319526493143,29.58247007007546
3093,283736440,2272,1690354118.44,5,42,1,0.0,29.579858127170137,106.46713948567708,232.85,-12.872,-14.286,0.116,2.567,0.342,222.209,-1.416895062736299,3.257758725755014,0.076994297692797,0.137,0.452,7.886,50,50,88,124,225,150,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.006346,0.021694,0.914025,-0.405027,19.09375,19.078125,19.09375,19.203125,1.0067,1.0067,3224.44,298462,1,0,0,0,0,0,0,0,19.229617,19.117188,0.11243,106.46319580883366,29.58247007147082
3094,283736450,2272,1690354118.45,5,42,1,0.0,29.579857855902777,106.46713406032984,232.849,-12.872,-14.286,0.116,2.557,0.361,222.209,-1.003925647838563,1.894859663998081,-0.014998889160936,0.253,0.299,7.874,50,50,89,124,225,150,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.006159,0.021681,0.914027,-0.405025,19.09375,19.078125,19.09375,19.203125,1.0067,1.0067,3224.45,298463,1,0,0,0,0,0,0,0,19.229617,19.117188,0.11243,106.4631903698282,29.582469786339786
3095,283736460,2272,1690354118.46,5,42,1,0.0,29.579853515625,106.46713433159722,232.849,-12.872,-14.286,0.116,2.546,0.378,222.21,-1.160914021056346,1.756869883717482,-0.004999629720313,0.29,0.294,8.215,50,50,88,124,225,150,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.005983,0.021649,0.91403,-0.405025,19.109375,19.109375,19.109375,19.28125,1.0067,1.0067,3224.46,298464,1,0,0,0,0,0,0,0,19.229617,19.152344,0.077274,106.46319064204417,29.582465448193407
3096,283736470,2272,1690354118.47,5,42,1,0.0,29.579853515625,106.46713406032984,232.848,-12.954,-14.356,-0.065,2.541,0.394,222.211,-0.473964897485538,1.551885065184708,0.0609954825878,0.263,0.318,7.773,50,50,88,148,275,179,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.00584,0.021668,0.914033,-0.405017,19.109375,19.109375,19.109375,19.28125,1.0067,1.0067,3224.47,298465,1,0,0,0,0,0,0,0,19.336516,19.152344,0.184172,106.46319037009307,29.58246544749576
3097,283736480,2272,1690354118.48,5,42,1,0.0,29.579853515625,106.46712944878472,232.847,-12.954,-14.356,-0.065,2.545,0.386,222.211,0.443967119163665,-0.759943717487359,0.061995408531862,0.277,0.624,8.293,50,50,88,148,275,179,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.005916,0.021677,0.914034,-0.405014,19.15625,19.125,19.15625,19.265625,1.0067,1.0067,3224.48,298466,1,0,0,0,0,0,0,0,19.336516,19.175781,0.160735,106.46318574692503,29.582465435636067
3098,283736490,2272,1690354118.49,5,42,1,0.0,29.57985324435764,106.46712917751736,232.846,-12.954,-14.356,-0.065,2.535,0.385,222.21,-1.081919871475424,-0.092993112797796,-0.079994075524986,0.148,0.628,8.494,50,50,88,148,275,179,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.005883,0.021589,0.914033,-0.405021,19.15625,19.125,19.15625,19.265625,1.0067,1.0067,3224.49,298467,1,0,0,0,0,0,0,0,19.336516,19.175781,0.160735,106.46318547499055,29.582465163760705
3099,283736500,2272,1690354118.5,5,42,1,0.0,29.579848090277775,106.46712972005209,232.845,-12.954,-14.356,-0.065,2.536,0.382,222.21,0.155988447273719,-0.39297089601649,-0.040996963706556,0.178,0.269,8.283,50,50,88,148,275,179,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.005919,0.021588,0.914031,-0.405025,19.15625,19.125,19.15625,19.265625,1.0067,1.0067,3224.5,298468,1,0,0,0,0,0,0,0,19.336516,19.175781,0.160735,106.46318601920719,29.58246001277868
3100,283736510,2272,1690354118.51,5,42,1,0.0,29.579847819010418,106.46712917751736,232.844,-12.954,-14.356,-0.065,2.539,0.376,222.208,0.313976746435565,-0.587956455108641,-0.177986818043093,0.309,0.68,8.674,50,50,88,148,275,179,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.005976,0.021591,0.914024,-0.405041,19.15625,19.140625,19.15625,19.203125,1.0067,1.0067,3224.51,298469,1,0,0,0,0,0,0,0,19.336516,19.164062,0.172454,106.46318547532165,29.58245974020571
3101,283736520,2272,1690354118.52,5,42,1,0.0,29.579848632812496,106.46712483723958,232.842,-12.954,-14.356,-0.065,2.525,0.37,222.206,-1.384897432526305,-0.576957269723956,-0.099992594406233,0.286,0.465,9.129,50,50,89,148,275,179,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.005973,0.02146,0.914022,-0.405051,19.15625,19.140625,19.15625,19.203125,1.0067,1.0067,3224.52,298470,1,0,0,0,0,0,0,0,19.336516,19.164062,0.172454,106.46318112405558,29.58246054257742
3102,283736530,2272,1690354118.53,5,42,1,0.0,29.579848632812496,106.4671240234375,232.841,-12.954,-14.356,-0.065,2.518,0.374,222.206,-0.783941940144855,0.382971636575864,-0.012999037272811,0.314,0.514,8.735,50,50,89,148,275,179,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.005915,0.021412,0.914023,-0.405052,19.15625,19.203125,19.15625,19.203125,1.0067,1.0067,3224.53,298471,1,0,0,0,0,0,0,0,19.336516,19.179688,0.156829,106.46318030820258,29.582460540484686
3103,283736540,2272,1690354118.54,5,42,1,0.0,29.57984347873264,106.46712456597221,232.839,-12.954,-14.356,-0.065,2.509,0.365,222.206,-0.821939126019222,-0.901933201544208,-0.041996889650619,0.206,0.626,9.059,50,50,89,148,275,179,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.005958,0.021314,0.914023,-0.405058,19.15625,19.203125,19.15625,19.203125,1.0067,1.0067,3224.54,298472,1,0,0,0,0,0,0,0,19.336516,19.179688,0.156829,106.46318085241911,29.582455389502623
3104,283736550,2272,1690354118.55,5,42,1,0.0,29.57984320746528,106.467119140625,232.838,-12.954,-14.356,-0.065,2.49,0.361,222.204,-1.985852924907755,-0.430968081890858,-0.118991187343417,0.251,0.489,8.861,50,50,89,148,275,179,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.005922,0.021141,0.914022,-0.405069,19.15625,19.203125,19.15625,19.203125,1.0067,1.0067,3224.55,298473,1,0,0,0,0,0,0,0,19.336516,19.179688,0.156829,106.46317541341598,29.582455104373683
3105,283736560,2272,1690354118.56,5,42,1,0.0,29.57984293619792,106.46711968315972,232.836,-12.954,-14.356,-0.065,2.484,0.359,222.203,-0.485964008814285,-0.125990668951853,-0.136989854336538,0.223,0.278,8.245,50,50,88,148,275,179,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.005921,0.021092,0.914019,-0.40508,19.171875,19.171875,19.171875,19.25,1.0067,1.0067,3224.56,298474,1,0,0,0,0,0,0,0,19.336516,19.191406,0.14511,106.46317595733446,29.582454834591022
3106,283736570,2272,1690354118.57,5,42,1,0.0,29.579844021267363,106.467119140625,232.835,-13.012,-14.381,-0.087,2.49,0.337,222.2,0.551959121122395,-2.202836854769276,-0.21998370769371,0.277,0.444,9.234,50,50,89,135,223,154,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.006115,0.021058,0.914009,-0.405101,19.171875,19.171875,19.171875,19.25,1.0067,1.0067,3224.57,298475,1,0,0,0,0,0,0,0,19.39395,19.191406,0.202544,106.46317541336632,29.582455917906923
3107,283736580,2272,1690354118.58,5,42,1,0.0,29.5798388671875,106.4671148003472,232.833,-13.012,-14.381,-0.087,2.489,0.324,222.197,-0.087993483077485,-1.31790239427413,-0.215984003917461,0.17,0.435,9.382,50,50,89,135,223,154,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.006217,0.021005,0.914,-0.405121,19.21875,19.125,19.21875,19.296875,1.0067,1.0067,3224.58,298476,1,0,0,0,0,0,0,0,19.39395,19.214844,0.179106,106.46317106246568,29.582450754369322
3108,283736590,2272,1690354118.59,5,42,1,0.0,29.57983859592014,106.46711425781248,232.832,-13.012,-14.381,-0.087,2.498,0.307,222.194,0.913932312872953,-1.742870920500613,-0.172987188322781,0.194,0.225,8.888,50,50,89,135,223,154,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.006385,0.021018,0.913991,-0.405138,19.21875,19.125,19.21875,19.296875,1.0067,1.0067,3224.59,298477,1,0,0,0,0,0,0,0,19.39395,19.214844,0.179106,106.46317051858037,29.58245048179656
3109,283736600,2272,1690354118.6,5,42,1,0.0,29.579838324652776,106.4671148003472,232.83,-13.012,-14.381,-0.087,2.504,0.281,222.192,0.60595512210176,-2.576809157848581,-0.12499074300779,0.167,0.563,9.554,50,50,89,135,223,154,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.006612,0.020975,0.913984,-0.405152,19.21875,19.125,19.21875,19.296875,1.0067,1.0067,3224.6,298478,1,0,0,0,0,0,0,0,19.39395,19.214844,0.179106,106.46317106249879,29.58245021201383
3110,283736610,2272,1690354118.61,5,42,1,0.0,29.579838053385416,106.46711452907986,232.828,-13.012,-14.381,-0.087,2.489,0.254,222.189,-1.49088958259691,-2.728797901346053,-0.192985707204028,0.264,0.221,10.02,50,50,89,135,223,154,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.006775,0.020761,0.913978,-0.405174,19.21875,19.25,19.21875,19.25,1.0067,1.0067,3224.61,298479,1,0,0,0,0,0,0,0,19.39395,19.234375,0.159575,106.46317079056443,29.582449940138574
3111,283736620,2272,1690354118.62,5,42,1,0.0,29.579838053385416,106.46710991753471,232.826,-13.012,-14.381,-0.087,2.494,0.25,222.187,0.426968378114606,-0.397970525736802,-0.163987854826221,0.32,-0.058,9.047,50,50,89,135,223,154,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.006821,0.020781,0.913971,-0.405188,19.21875,19.25,19.21875,19.25,1.0067,1.0067,3224.62,298480,1,0,0,0,0,0,0,0,19.39395,19.234375,0.159575,106.46316616739894,29.582449928281203
3112,283736630,2272,1690354118.63,5,42,1,0.0,29.579833984375,106.46710910373264,232.824,-13.012,-14.381,-0.087,2.51,0.234,222.185,1.688874919521245,-1.633878992597821,-0.134990002448414,0.24,0.293,8.854,50,50,89,135,223,154,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.00701,0.020859,0.913963,-0.405201,19.25,19.21875,19.25,19.25,1.0067,1.0067,3224.63,298481,1,0,0,0,0,0,0,0,19.39395,19.242188,0.151763,106.4631653517946,29.582445858522608
3113,283736640,2272,1690354118.64,5,42,1,0.0,29.57983344184028,106.46710991753471,232.823,-13.012,-14.381,-0.087,2.512,0.206,222.183,0.204984818532773,-2.760795531556047,-0.11199170573498,0.085,0.675,9.772,50,50,89,135,223,154,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.007238,0.020777,0.913957,-0.405215,19.25,19.21875,19.25,19.25,1.0067,1.0067,3224.64,298482,1,0,0,0,0,0,0,0,19.39395,19.242188,0.151763,106.46316616768037,29.58244531825954
3114,283736650,2272,1690354118.65,5,42,1,0.0,29.57983344184028,106.46710422092012,232.821,-13.012,-14.381,-0.087,2.514,0.171,222.181,0.195985485036212,-3.48874161883341,-0.002999777832188,0.256,0.438,10.129,50,50,89,135,223,154,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.007523,0.02067,0.913954,-0.405221,19.25,19.21875,19.25,19.25,1.0067,1.0067,3224.65,298483,1,0,0,0,0,0,0,0,19.39395,19.242188,0.151763,106.46316045671207,29.58244530361296
3115,283736660,2272,1690354118.66,5,42,1,0.0,29.57983344184028,106.46710476345484,232.819,-13.012,-14.381,-0.087,2.519,0.155,222.179,0.462965712100849,-1.614880399660636,-0.11199170573498,0.508,0.152,9.959,50,50,89,135,223,154,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.007669,0.020645,0.913948,-0.405232,19.25,19.21875,19.25,19.3125,1.0067,1.0067,3224.66,298484,1,0,0,0,0,0,0,0,19.39395,19.257812,0.136138,106.46316100061378,29.582445305007838
3116,283736670,2272,1690354118.67,5,42,1,0.0,29.579828016493057,106.46710422092012,232.818,-13.015,-14.393,0.029,2.531,0.126,222.176,1.280905134343821,-2.964780424144759,-0.188986003427779,0.233,0.277,9.832,50,50,89,126,259,167,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.007949,0.020643,0.913937,-0.405252,19.25,19.21875,19.25,19.3125,1.0067,1.0067,3224.67,298485,1,0,0,0,0,0,0,0,19.404862,19.257812,0.14705,106.46316045704317,29.582439880058093
3117,283736680,2272,1690354118.68,5,42,1,0.0,29.579828830295135,106.46709988064237,232.816,-13.015,-14.393,0.029,2.539,0.102,222.173,0.729945939165487,-2.421820636518923,-0.247981634127455,0.222,0.309,10.337,50,50,89,126,259,167,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.008167,0.020616,0.913925,-0.405275,19.25,19.21875,19.25,19.265625,1.0067,1.0067,3224.68,298486,1,0,0,0,0,0,0,0,19.404862,19.246094,0.158768,106.46315610578023,29.582440682432576
3118,283736690,2272,1690354118.69,5,42,1,0.0,29.579828830295135,106.467099609375,232.815,-13.015,-14.393,0.029,2.554,0.088,222.169,1.511888027422216,-1.362899061756934,-0.254981115735891,0.073,0.211,9.92,50,50,89,126,259,167,0.1,0.1,0.1,-2.8e-05,0.008451,0.003309,-0.008329,0.020689,0.913913,-0.405297,19.25,19.21875,19.25,19.265625,1.0067,1.0067,3224.69,298487,1,0,0,0,0,0,0,0,19.404862,19.246094,0.158768,106.4631558338294,29.58244068173517
3119,283736700,2272,1690354118.7,5,42,1,0.0,29.579828830295135,106.46709988064237,232.813,-13.015,-14.393,0.029,2.571,0.065,222.167,1.718872697843114,-2.386823228476742,-0.165987706714345,0.114,0.099,9.078,50,50,89,126,259,167,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.008579,0.020742,0.913902,-0.405314,19.25,19.21875,19.25,19.265625,1.0067,1.0067,3224.7,298488,1,0,0,0,0,0,0,0,19.404862,19.246094,0.158768,106.46315610578023,29.582440682432576
3120,283736710,2272,1690354118.71,5,42,1,0.0,29.57982340494792,106.467099609375,232.811,-13.015,-14.393,0.029,2.583,0.022,222.165,1.225909207420394,-4.259684521705454,-0.002999777832188,0.513,0.552,10.945,50,50,89,126,259,167,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.008959,0.02069,0.913896,-0.405321,19.28125,19.25,19.28125,19.328125,1.0067,1.0067,3224.71,298489,1,0,0,0,0,0,0,0,19.404862,19.285156,0.119706,106.4631558341605,29.582435258180343
3121,283736720,2272,1690354118.72,5,42,1,0.0,29.57982340494792,106.46709499782986,232.81,-13.015,-14.393,0.029,2.581,-0.015,222.163,-0.201985040700589,-3.783719772331793,-0.010999185384687,0.335,0.539,11.204,50,50,89,126,259,167,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.009252,0.020541,0.913893,-0.40533,19.28125,19.25,19.28125,19.328125,1.0067,1.0067,3224.72,298490,1,0,0,0,0,0,0,0,19.404862,19.285156,0.119706,106.46315121099698,29.58243524632475
3122,283736730,2272,1690354118.73,5,42,1,0.0,29.57982394748264,106.46709472656248,232.809,-13.015,-14.393,0.029,2.571,-0.036,222.163,-0.994926314342003,-2.062847222600553,0.065995112308111,0.375,0.024,10.703,50,50,89,126,259,167,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.009381,0.020389,0.913895,-0.405329,19.25,19.28125,19.25,19.359375,1.0066,1.0066,3224.73,298491,1,0,0,0,0,0,0,0,19.404862,19.285156,0.119706,106.46315093901308,29.58243578798286
3123,283736740,2272,1690354118.74,5,42,1,0.0,29.57982394748264,106.46709499782986,232.808,-13.015,-14.393,0.029,2.582,-0.053,222.162,1.018924536999495,-1.78086810637498,0.032997556154055,0.364,0.369,10.379,50,50,90,126,259,167,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.009558,0.020409,0.913893,-0.405329,19.25,19.28125,19.25,19.359375,1.0066,1.0066,3224.74,298492,1,0,0,0,0,0,0,0,19.404862,19.285156,0.119706,106.46315121096389,29.58243578868023
3124,283736750,2272,1690354118.75,5,42,1,0.0,29.579818793402776,106.46708957248264,232.807,-13.015,-14.393,0.029,2.59,-0.08,222.159,0.835938089236092,-2.679801530087,-0.173987114266844,0.396,0.724,11.247,50,50,89,126,259,167,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.009797,0.020378,0.913884,-0.405345,19.25,19.28125,19.25,19.359375,1.0066,1.0066,3224.75,298493,1,0,0,0,0,0,0,0,19.404862,19.285156,0.119706,106.46314577226329,29.582430622356107
3125,283736760,2272,1690354118.76,5,42,1,0.0,29.57981852213541,106.46709011501736,232.806,-13.015,-14.393,0.029,2.58,-0.092,222.156,-0.955929202523572,-1.270905874903201,-0.256980967624016,0.397,0.464,11.278,50,50,89,126,259,167,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.009861,0.020257,0.913875,-0.40537,19.265625,19.25,19.265625,19.25,1.0067,1.0067,3224.76,298494,1,0,0,0,0,0,0,0,19.404862,19.257812,0.14705,106.46314631618132,29.582430352573034
3126,283736770,2272,1690354118.77,5,42,1,0.0,29.57981825086805,106.46708957248264,232.805,-12.99,-14.394,0.195,2.578,-0.097,222.155,-0.235982522798707,-0.522961268744591,-0.081993927413111,0.493,0.467,11.027,50,50,89,133,264,170,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.009896,0.02022,0.913872,-0.405377,19.265625,19.25,19.265625,19.25,1.0067,1.0067,3224.77,298495,1,0,0,0,0,0,0,0,19.388846,19.257812,0.131033,106.4631457722964,29.582430080000627
3127,283736780,2272,1690354118.78,5,42,1,0.0,29.57981825086805,106.46708902994791,232.804,-12.99,-14.394,0.195,2.56,-0.105,222.154,-1.806866180920601,-0.765943273151733,-0.076994297692799,0.681,0.55,11.422,50,50,89,133,264,170,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.009893,0.020049,0.913872,-0.405386,19.25,19.25,19.25,19.328125,1.0067,1.0067,3224.78,298496,1,0,0,0,0,0,0,0,19.388846,19.269531,0.119314,106.46314522839494,29.582430078605963
3128,283736790,2272,1690354118.79,5,42,1,0.0,29.57981391059028,106.46708468967014,232.803,-12.99,-14.394,0.195,2.537,-0.107,222.154,-2.235834410923333,-0.161988002938096,-1e-15,0.439,0.186,11.325,50,50,90,133,264,170,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.009825,0.019866,0.913875,-0.405389,19.25,19.25,19.25,19.328125,1.0067,1.0067,3224.79,298497,1,0,0,0,0,0,0,0,19.388846,19.269531,0.119314,106.4631408774484,29.582425728605113
3129,283736800,2272,1690354118.8,5,42,1,0.0,29.57981391059028,106.46708414713542,232.803,-12.99,-14.394,0.195,2.517,-0.09,222.156,-2.05284796315993,1.681875437912809,0.116991335455289,0.306,0.165,11.18,50,50,90,133,264,170,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.009619,0.019762,0.913884,-0.405378,19.25,19.25,19.25,19.328125,1.0067,1.0067,3224.8,298498,1,0,0,0,0,0,0,0,19.388846,19.269531,0.119314,106.463140333547,29.58242572721052
3130,283736810,2272,1690354118.81,5,42,1,0.0,29.57981363932292,106.46708468967014,232.803,-12.99,-14.394,0.195,2.501,-0.063,222.158,-1.544885583576275,2.677801678198872,0.130990298672162,0.202,0.498,10.727,50,50,90,133,264,170,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.009349,0.019733,0.913894,-0.405366,19.21875,19.21875,19.21875,19.375,1.0066,1.0066,3224.81,298499,1,0,0,0,0,0,0,0,19.388846,19.257812,0.131033,106.46314087746495,29.58242545742738
3131,283736820,2272,1690354118.82,5,42,1,0.0,29.57981363932292,106.46707899305557,232.803,-12.99,-14.394,0.195,2.49,-0.04,222.159,-1.119917057349792,2.292830189734882,-0.006999481608438,0.358,0.629,10.704,50,50,90,133,264,170,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.009124,0.019726,0.913897,-0.405363,19.21875,19.21875,19.21875,19.375,1.0066,1.0066,3224.82,298500,1,0,0,0,0,0,0,0,19.388846,19.257812,0.131033,106.46313516650078,29.58242544278451
3132,283736830,2272,1690354118.83,5,42,1,0.0,29.57981336805556,106.46707980685764,232.803,-12.99,-14.394,0.195,2.481,-0.023,222.16,-0.905932905320457,1.700874030849993,0.010999185384684,0.426,0.686,10.784,50,50,90,133,264,170,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.008957,0.019714,0.9139,-0.40536,19.296875,19.25,19.296875,19.34375,1.0066,1.0066,3224.83,298501,1,0,0,0,0,0,0,0,19.388846,19.296875,0.091971,106.4631359823693,29.58242517369856
3133,283736840,2272,1690354118.84,5,42,1,0.0,29.579808213975696,106.46707899305557,232.803,-12.99,-14.394,0.195,2.47,-0.021,222.16,-1.057921648817928,0.116991335455289,0.046996519370927,0.341,0.679,11.392,50,50,90,133,264,170,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.00891,0.019634,0.913904,-0.405357,19.296875,19.25,19.296875,19.34375,1.0066,1.0066,3224.84,298502,1,0,0,0,0,0,0,0,19.388846,19.296875,0.091971,106.46313516683188,29.58242001922977
3134,283736850,2272,1690354118.85,5,42,1,0.0,29.579809027777777,106.46707465277778,232.803,-12.99,-14.394,0.195,2.456,-0.01,222.16,-1.39589661791099,1.145915131895409,-0.04699651937093,0.432,0.416,11.554,50,50,90,133,264,170,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.008764,0.019563,0.913906,-0.405359,19.296875,19.25,19.296875,19.34375,1.0066,1.0066,3224.85,298503,1,0,0,0,0,0,0,0,19.388846,19.296875,0.091971,106.46313081557201,29.582420821607066
3135,283736860,2272,1690354118.86,5,42,1,0.0,29.579808756510417,106.46707411024306,232.803,-12.99,-14.394,0.195,2.451,0.023,222.16,-0.480964379093974,3.194763391279088,-0.215984003917461,0.263,0.216,10.529,50,50,90,133,264,170,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.008491,0.019637,0.913901,-0.405372,19.265625,19.28125,19.265625,19.328125,1.0066,1.0066,3224.86,298504,1,0,0,0,0,0,0,0,19.388846,19.285156,0.103689,106.46313027168735,29.582420549034875
3136,283736870,2272,1690354118.87,5,42,1,0.0,29.579808756510417,106.46707465277778,232.803,-12.982,-14.386,0.262,2.449,0.051,222.159,-0.209984448253087,2.83678990330478,-0.146989113777161,0.241,0.12,10.214,50,50,90,122,246,158,0.1,0.1,0.1,-2.8e-05,0.008451,0.003308,-0.008258,0.019721,0.913899,-0.405379,19.265625,19.28125,19.265625,19.328125,1.0066,1.0066,3224.87,298505,1,0,0,0,0,0,0,0,19.377547,19.285156,0.092391,106.46313081558857,29.58242055042933
