,sec_of_week,gps_week_number,utc,position_type,numsv,ins_status,temperature,latitude,longitude,altitude,north_velocity,east_velocity,ground_velocity,roll,pitch,heading,x_angular_velocity,y_angular_velocity,z_angular_velocity,x_acc,y_acc,z_acc,latitude_std,longitude_std,altitude_std,north_velocity_std,east_velocity_std,ground_velocity_std,roll_std,pitch_std,heading_std,atb_0,atb_1,atb_2,q_x,q_y,q_z,q_w,fl_wheel_vel,fr_wheel_vel,rl_wheel_vel,rr_wheel_vel,l_wheel_factor,r_wheel_factor,time_stamp,seq,time_valid,timestamp_sab_vehicle,x_angular_velocity_bias,y_angular_velocity_bias,z_angular_velocity_bias,x_acc_bias,y_acc_bias,z_acc_bias,gps_velocity,wheel_speed,dv,sec_of_week_last_three,new_longitude,new_latitude
2090,284397790,2272,1690354780.58,1,0,0,0.0,29.496969672309028,106.44626437717012,318.167,0.0,0.0,0.0,0.33,-1.27,37.709,-0.139989632168725,3.176764724285966,7.835419697672283,0.754,1.473,9.646,111,334,138,513,758,607,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002288,0.011213,0.440587,0.897636,10.84375,11.0625,10.84375,11.171875,1.0052,1.0052,3885.79,364597,1,0,0,0,0,0,0,0,0.0,10.980469,10.980469,0.79,106.44228047300565,29.499566121153137
2091,284397800,2272,1690354780.6,1,0,0,0.0,29.496969129774307,106.44626437717012,318.17,0.0,0.0,0.0,0.32,-1.233,37.787,-0.919931868537329,3.666728436876499,7.782423622636979,0.692,1.533,9.421,112,335,138,513,758,607,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002227,0.010889,0.439979,0.897939,10.828125,11.0625,10.828125,11.1875,1.0052,1.0052,3885.8,364598,1,0,0,0,0,0,0,0,0.0,10.976562,10.976562,0.8,106.44228047303888,29.4995655788532
2092,284397810,2272,1690354780.62,1,0,0,0.0,29.496969672309028,106.44626437717012,318.173,0.0,0.0,0.0,0.316,-1.207,37.865,-0.234982596854645,2.646803973932941,7.781423696692917,0.509,1.589,9.353,112,334,138,513,758,607,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002149,0.010671,0.43937,0.898239,10.828125,11.0625,10.828125,11.1875,1.0052,1.0052,3885.81,364599,1,0,0,0,0,0,0,0,0.0,10.976562,10.976562,0.81,106.44228047300565,29.499566121153137
2093,284397820,2272,1690354780.6399999,1,0,0,0.0,29.496969401041667,106.44626898871527,318.176,0.0,0.0,0.0,0.318,-1.19,37.943,0.40696985923336,1.800866625256224,7.734427177321988,0.605,1.774,9.77,112,335,138,513,758,607,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002055,0.010544,0.438764,0.898537,10.859375,11.078125,10.859375,11.15625,1.0052,1.0052,3885.82,364600,1,0,0,0,0,0,0,0,0.0,10.988281,10.988281,0.82,106.44228509273597,29.499565858763876
2094,284397830,2272,1690354780.6599998,1,0,0,0.0,29.496968858506943,106.44626925998264,318.179,0.0,0.0,0.0,0.312,-1.177,38.02,-0.502962749863345,1.338900839099435,7.668432065013874,0.756,1.67,9.849,113,335,138,513,758,607,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002051,0.010418,0.438163,0.898832,10.859375,11.078125,10.859375,11.15625,1.0052,1.0052,3885.83,364601,1,0,0,0,0,0,0,0,0.0,10.988281,10.988281,0.83,106.4422853645171,29.499565316979297
2095,284397840,2272,1690354780.6799998,1,0,0,0.0,29.496969401041667,106.44626898871527,318.183,0.0,0.0,0.0,0.301,-1.163,38.097,-0.894933719935771,1.432893877841293,7.72242806599324,0.729,1.675,9.744,113,336,139,513,758,607,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002073,0.01027,0.437559,0.899128,10.859375,11.078125,10.859375,11.15625,1.0052,1.0052,3885.84,364602,1,0,0,0,0,0,0,0,0.0,10.988281,10.988281,0.84,106.44228509273597,29.499565858763876
2096,284397850,2272,1690354780.6999998,1,0,0,0.0,29.496969401041667,106.44626871744792,318.186,0.0,0.0,0.0,0.287,-1.147,38.176,-1.228908985252584,1.643878252038441,7.86041784627384,0.669,1.156,9.659,113,336,139,513,758,607,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002114,0.010093,0.436944,0.899429,10.859375,11.109375,10.859375,11.1875,1.0052,1.0052,3885.85,364603,1,0,0,0,0,0,0,0,0.0,11.003906,11.003906,0.85,106.44228482098809,29.49956585824852
2097,284397860,2272,1690354780.7199998,1,0,0,0.0,29.496973741319444,106.44626871744792,318.189,0.0,0.0,0.0,0.273,-1.115,38.255,-1.301903579169133,3.153766427572533,7.900414884036332,0.678,1.539,9.602,114,336,139,513,758,607,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002101,0.009794,0.436325,0.899733,10.859375,11.109375,10.859375,11.1875,1.0052,1.0052,3885.86,364604,1,0,0,0,0,0,0,0,0.0,11.003906,11.003906,0.86,106.44228482072225,29.49957019664804
2098,284397870,2272,1690354780.7399998,1,0,0,0.0,29.49697428385417,106.4462736002604,318.192,6.226,9.266,-1.891,0.262,-1.087,38.333,-0.901933201544208,2.902785015612892,7.831419993896032,0.865,1.386,9.663,114,336,139,461,656,457,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002068,0.009531,0.435712,0.900033,10.859375,11.109375,10.859375,11.1875,1.0052,1.0052,3885.87,364605,1,0,0,0,0,0,0,0,11.163415,11.003906,0.159509,0.87,106.44228971215149,29.499570748224855
2099,284397880,2272,1690354780.7600002,1,0,0,0.0,29.496974012586804,106.4462744140625,318.195,6.226,9.266,-1.891,0.254,-1.042,38.411,-0.661950974969252,4.469668969958537,7.783423548581042,0.764,1.466,8.95,114,337,139,461,656,457,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001957,0.009153,0.435102,0.900332,10.875,11.078125,10.875,11.1875,1.0052,1.0052,3885.88,364606,1,0,0,0,0,0,0,0,11.163415,11.003906,0.159509,0.88,106.44229052741197,29.499570478621113
2100,284397890,2272,1690354780.7800002,1,0,0,0.0,29.49697455512153,106.4462744140625,318.198,6.226,9.266,-1.891,0.252,-1.012,38.49,-0.069994816084363,3.064773018550988,7.882416217043211,0.533,1.4,8.241,114,337,139,461,656,457,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001852,0.008908,0.434483,0.900633,10.875,11.078125,10.875,11.1875,1.0052,1.0052,3885.89,364607,1,0,0,0,0,0,0,0,11.163415,11.003906,0.159509,0.89,106.44229052737874,29.499571020921056
2101,284397900,2272,1690354780.8000002,1,0,0,0.0,29.49697428385417,106.4462744140625,318.201,6.226,9.266,-1.891,0.242,-0.995,38.569,-0.896933571823896,1.75586995777342,7.887415846763522,0.543,1.485,9.388,115,338,140,461,656,457,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001862,0.008735,0.433864,0.900933,10.90625,11.078125,10.90625,11.265625,1.0052,1.0052,3885.9,364608,1,0,0,0,0,0,0,0,11.163415,11.039062,0.124352,0.9,106.44229052739536,29.499570749771085
2102,284397910,2272,1690354780.8200002,1,0,0,0.0,29.496973741319444,106.44627414279512,318.204,6.226,9.266,-1.891,0.236,-0.968,38.648,-0.480964379093974,2.729797827290112,7.876416661378837,0.594,1.453,8.57,115,337,139,461,656,457,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001802,0.008501,0.433246,0.901233,10.90625,11.078125,10.90625,11.265625,1.0052,1.0052,3885.91,364609,1,0,0,0,0,0,0,0,11.163415,11.039062,0.124352,0.91,106.44229025568062,29.499570206955728
2103,284397920,2272,1690354780.8400002,1,0,0,0.0,29.49697428385417,106.44627414279512,318.206,6.226,9.266,-1.891,0.234,-0.952,38.727,-0.061995408531865,1.588882325115014,7.898415032148208,0.632,1.451,8.631,115,338,140,461,656,457,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001752,0.008372,0.432625,0.901533,10.890625,11.109375,10.890625,11.25,1.0052,1.0052,3885.92,364610,1,0,0,0,0,0,0,0,11.163415,11.035156,0.128259,0.92,106.44229025564738,29.49957074925567
2104,284397930,2272,1690354780.8600001,1,0,0,0.0,29.49697428385417,106.44627902560764,318.209,6.226,9.266,-1.891,0.221,-0.942,38.807,-1.155914391336035,1.062921278538237,7.998407626554439,0.716,1.531,8.612,116,338,140,461,656,457,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001809,0.008244,0.431997,0.901835,10.890625,11.109375,10.890625,11.25,1.0052,1.0052,3885.93,364611,1,0,0,0,0,0,0,0,11.163415,11.035156,0.128259,0.93,106.44229514711101,29.499570758533544
2105,284397940,2272,1690354780.88,1,0,0,0.0,29.496978624131945,106.44627902560764,318.211,6.226,9.266,-1.891,0.211,-0.937,38.887,-0.856936534061403,0.51496186119209,7.991408144946002,0.646,1.452,8.744,116,339,140,461,656,457,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.001863,0.00817,0.431368,0.902136,10.890625,11.109375,10.890625,11.25,1.0052,1.0052,3885.94,364612,1,0,0,0,0,0,0,0,11.163415,11.035156,0.128259,0.94,106.44229514684517,29.49957509693309
2106,284397950,2272,1690354780.9,1,0,0,0.0,29.496979166666662,106.44627875434028,318.214,6.226,9.266,-1.891,0.201,-0.931,38.967,-0.835938089236095,0.665950678745499,8.006407034106937,0.577,1.673,9.224,116,340,140,461,656,457,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.00191,0.008085,0.430739,0.902438,10.90625,11.15625,10.90625,11.1875,1.0052,1.0052,3885.95,364613,1,0,0,0,0,0,0,0,11.163415,11.039062,0.124352,0.95,106.44229487506394,29.49957563871757
2107,284397960,2272,1690354780.92,1,0,0,0.0,29.496979166666662,106.44627875434028,318.216,6.226,9.266,-1.891,0.183,-0.919,39.047,-1.729871883227803,1.242907948469453,7.987408441169753,0.572,1.667,8.915,117,340,140,461,656,457,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002005,0.007921,0.430111,0.902738,10.90625,11.15625,10.90625,11.1875,1.0052,1.0052,3885.96,364614,1,0,0,0,0,0,0,0,11.163415,11.039062,0.124352,0.96,106.44229487506394,29.49957563871757
2108,284397970,2272,1690354780.94,1,0,0,0.0,29.49697970920139,106.44627875434028,318.218,6.32,8.944,-0.844,0.165,-0.901,39.127,-1.591882102947203,1.797866847424037,8.008406885995063,0.601,1.489,8.491,117,341,141,372,566,410,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002069,0.007718,0.429482,0.903039,10.90625,11.15625,10.90625,11.1875,1.0052,1.0052,3885.97,364615,1,0,0,0,0,0,0,0,10.9516,11.039062,0.087463,0.97,106.44229487503071,29.49957618101752
2109,284397980,2272,1690354780.96,1,0,0,0.0,29.496979166666662,106.44627956814236,318.22,6.32,8.944,-0.844,0.146,-0.887,39.207,-1.847863144627155,1.429894100009106,8.027405478932247,0.56,1.458,8.643,117,341,141,372,566,410,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002167,0.007535,0.428851,0.903341,10.921875,11.1875,10.921875,11.265625,1.0052,1.0052,3885.98,364616,1,0,0,0,0,0,0,0,10.9516,11.074219,0.122619,0.98,106.44229569030796,29.49957564026396
2110,284397990,2272,1690354780.98,1,0,0,0.0,29.496978895399305,106.44628417968748,318.222,6.32,8.944,-0.844,0.128,-0.88,39.288,-1.673876030360313,0.698948234899555,8.02540562704412,0.559,1.446,8.795,117,342,141,372,566,410,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002278,0.007416,0.428219,0.903641,10.921875,11.1875,10.921875,11.265625,1.0052,1.0052,3885.99,364617,1,0,0,0,0,0,0,0,10.9516,11.074219,0.122619,0.99,106.44230031004122,29.49957537787735
2111,284398000,2272,1690354780.0,1,0,0,0.0,29.496979437934023,106.44628445095486,318.224,6.32,8.944,-0.844,0.12,-0.881,39.368,-0.603955270213638,-0.043996741538743,8.039404590260993,0.624,1.413,8.779,118,342,141,372,566,410,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002333,0.007395,0.427586,0.903941,10.9375,11.203125,10.9375,11.25,1.0052,1.0052,3885.99,364618,1,0,0,0,0,0,0,0,10.9516,11.082031,0.130432,0.0,106.44230058175607,29.499575920692806
2112,284398010,2272,1690354780.02,1,0,0,0.0,29.496979166666662,106.44628417968748,318.226,6.32,8.944,-0.844,0.119,-0.894,39.45,-0.021998370769372,-1.296903949448821,8.213391704527835,0.449,1.655,9.109,118,343,142,372,566,410,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002388,0.007495,0.426938,0.904246,10.9375,11.203125,10.9375,11.25,1.0052,1.0052,3886.0,364619,1,0,0,0,0,0,0,0,10.9516,11.082031,0.130432,0.01,106.4423003100246,29.499575649027317
2113,284398020,2272,1690354780.04,1,0,0,0.0,29.496983778211806,106.44628390842014,318.227,6.32,8.944,-0.844,0.108,-0.912,39.532,-0.913932312872955,-1.779868180430918,8.227390667744709,0.634,1.603,8.985,118,343,142,372,566,410,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002532,0.0076,0.426289,0.904551,10.9375,11.203125,10.9375,11.25,1.0052,1.0052,3886.01,364620,1,0,0,0,0,0,0,0,10.9516,11.082031,0.130432,0.02,106.4423000379941,29.499580258061357
2114,284398030,2272,1690354780.06,1,0,0,0.0,29.496984320746527,106.44628417968748,318.229,6.32,8.944,-0.844,0.096,-0.923,39.615,-1.107917946021044,-1.121916909237916,8.24138963096158,0.672,1.505,9.157,119,344,142,372,566,410,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002667,0.007645,0.425639,0.904856,10.96875,11.203125,10.96875,11.28125,1.0052,1.0052,3886.02,364621,1,0,0,0,0,0,0,0,10.9516,11.105469,0.153869,0.03,106.44230030970891,29.499580800876817
2115,284398040,2272,1690354780.08,1,0,0,0.0,29.496984049479167,106.44628879123265,318.23,6.32,8.944,-0.844,0.089,-0.927,39.696,-0.512962009303968,-0.302977561050882,8.128397999282539,0.591,1.41,8.533,119,344,142,372,566,410,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002725,0.007649,0.424997,0.905158,10.96875,11.203125,10.96875,11.28125,1.0052,1.0052,3886.03,364622,1,0,0,0,0,0,0,0,10.9516,11.105469,0.153869,0.04,106.44230492944311,29.499580538491006
2116,284398050,2272,1690354780.1,1,0,0,0.0,29.496983778211806,106.44628879123265,318.232,6.32,8.944,-0.844,0.078,-0.942,39.777,-0.971928017628569,-1.50388861986972,8.09440051718442,0.641,1.381,9.564,119,345,142,372,566,410,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002863,0.00773,0.424358,0.905456,10.96875,11.21875,10.96875,11.296875,1.0052,1.0052,3886.04,364623,1,0,0,0,0,0,0,0,10.9516,11.113281,0.161682,0.05,106.44230492945972,29.49958026734103
2117,284398060,2272,1690354780.12,1,0,0,0.0,29.496984320746527,106.44628960503472,318.233,6.32,8.944,-0.844,0.075,-0.949,39.859,-0.202984966644651,-0.730945865109552,8.228390593688772,0.518,1.615,9.53,120,345,143,372,566,410,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002912,0.007778,0.423708,0.90576,10.96875,11.21875,10.96875,11.296875,1.0052,1.0052,3886.05,364624,1,0,0,0,0,0,0,0,10.9516,11.113281,0.161682,0.06,106.44230574467086,29.49958081118768
2118,284398070,2272,1690354780.1399999,1,11,0,0.0,29.496983778211806,106.44628933376735,318.234,6.89,9.122,-0.572,0.077,-0.963,39.941,0.329975561540562,-1.345900320707874,8.203392445087214,0.516,1.76,9.246,120,346,143,343,501,423,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.002941,0.007895,0.423059,0.906062,10.96875,11.21875,10.96875,11.296875,1.0052,1.0052,3886.06,364625,1,0,0,0,0,0,0,0,11.431666,11.113281,0.318385,0.07,106.44230547295595,29.499580268372164
2119,284398080,2272,1690354780.1599998,1,11,0,0.0,29.496984592013888,106.44628933376735,318.236,6.89,9.122,-0.572,0.065,-0.986,40.024,-1.012924981335124,-2.342826486938,8.280386742780012,0.614,1.843,9.759,120,346,143,343,501,423,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.003114,0.00804,0.422404,0.906366,11.0,11.25,11.0,11.265625,1.0052,1.0052,3886.07,364626,1,0,0,0,0,0,0,0,11.431666,11.128906,0.30276,0.08,106.44230547290611,29.499581081822086
2120,284398090,2272,1690354780.1799998,1,11,0,0.0,29.496984320746527,106.44628933376735,318.237,6.89,9.122,-0.572,0.048,-1.002,40.106,-1.553884917072835,-1.572883510010019,8.162395481380658,0.715,1.702,9.881,121,347,143,343,501,423,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.003301,0.008105,0.421759,0.906665,11.0,11.25,11.0,11.265625,1.0052,1.0052,3886.08,364627,1,0,0,0,0,0,0,0,11.431666,11.128906,0.30276,0.09,106.44230547292273,29.49958081067211
2121,284398100,2272,1690354780.1999998,1,11,0,0.0,29.496988932291668,106.4462939453125,318.238,6.89,9.122,-0.572,0.045,-1.008,40.187,-0.223983411469959,-0.537960157905526,8.191393333758464,0.56,1.452,9.194,121,348,144,343,501,423,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.003344,0.008137,0.421111,0.906966,11.0,11.25,11.0,11.265625,1.0052,1.0052,3886.09,364628,1,0,0,0,0,0,0,0,11.431666,11.128906,0.30276,0.1,106.44231009235885,29.499585428986748
2122,284398110,2272,1690354780.2199998,1,11,0,0.0,29.49698947482639,106.44629421657984,318.239,6.89,9.122,-0.572,0.046,-1.019,40.267,0.227983115246206,-1.096918760636358,7.980408959561317,0.39,1.352,8.77,121,348,144,343,501,423,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.003372,0.00823,0.420479,0.907258,11.03125,11.25,11.03125,11.296875,1.0052,1.0052,3886.1,364629,1,0,0,0,0,0,0,0,11.431666,11.152344,0.279322,0.11,106.44231036407378,29.49958597180232
2123,284398120,2272,1690354780.2399998,1,11,0,0.0,29.49698947482639,106.4462939453125,318.241,6.89,9.122,-0.572,0.051,-1.041,40.348,0.707947568396116,-2.200837002881152,8.05940310914224,0.664,1.585,9.088,122,349,144,343,501,423,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.003403,0.008428,0.41984,0.907552,11.03125,11.25,11.03125,11.296875,1.0052,1.0052,3886.11,364630,1,0,0,0,0,0,0,0,11.431666,11.152344,0.279322,0.12,106.44231009232561,29.499585971286702
2124,284398130,2272,1690354780.2600002,1,11,0,0.0,29.496988932291668,106.44629367404512,318.242,6.89,9.122,-0.572,0.052,-1.069,40.429,0.197985336924337,-2.833790125472596,8.096400369072546,0.712,1.875,9.307,122,349,144,343,501,423,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.003497,0.008658,0.419198,0.907846,11.046875,11.28125,11.046875,11.328125,1.0052,1.0052,3886.12,364631,1,0,0,0,0,0,0,0,11.431666,11.175781,0.255885,0.13,106.44230982061065,29.499585428471136
2125,284398140,2272,1690354780.2800002,1,11,0,0.0,29.49698947482639,106.44629448784723,318.243,6.89,9.122,-0.572,0.047,-1.099,40.511,-0.260980671400265,-2.93478264582289,8.214391630471898,0.661,1.536,9.36,122,350,145,343,501,423,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.003632,0.008878,0.418546,0.908144,11.046875,11.28125,11.046875,11.328125,1.0052,1.0052,3886.13,364632,1,0,0,0,0,0,0,0,11.431666,11.175781,0.255885,0.14,106.44231063582197,29.499585972317938
2126,284398150,2272,1690354780.3000002,1,11,0,0.0,29.49698920355903,106.44629855685764,318.244,6.89,9.122,-0.572,0.04,-1.136,40.592,-0.627953492871134,-3.735723327016802,8.16739511110097,0.613,1.743,10.129,122,350,145,343,501,423,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.003825,0.009149,0.417898,0.908439,11.03125,11.296875,11.03125,11.328125,1.0052,1.0052,3886.14,364633,1,0,0,0,0,0,0,0,11.431666,11.171875,0.259791,0.15,106.44231471206169,29.49958570890259
2127,284398160,2272,1690354780.3200002,1,11,0,0.0,29.496988932291668,106.44629937065972,318.245,6.89,9.122,-0.572,0.036,-1.168,40.674,-0.174987040210906,-3.204762650719714,8.135397480890974,0.686,1.288,10.146,123,351,145,343,501,423,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.003962,0.009394,0.417253,0.908733,11.03125,11.296875,11.03125,11.328125,1.0052,1.0052,3886.16,364634,1,0,0,0,0,0,0,0,11.431666,11.171875,0.259791,0.16,106.442315527323,29.499585439299615
2128,284398170,2272,1690354780.3400002,1,11,0,0.0,29.49698947482639,106.44629937065972,318.246,7.099,8.81,-0.293,0.048,-1.186,40.755,1.373898247141616,-1.75886973560561,8.164395333268782,0.713,1.47,10.033,123,351,145,317,457,393,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.003924,0.009581,0.416603,0.909029,11.03125,11.296875,11.03125,11.328125,1.0052,1.0052,3886.17,364635,1,0,0,0,0,0,0,0,11.314234,11.171875,0.142359,0.17,106.44231552728978,29.499585981599566
2129,284398180,2272,1690354780.3600001,1,11,0,0.0,29.49699408637153,106.44629909939236,318.247,7.099,8.81,-0.293,0.047,-1.2,40.835,0.013998963216871,-1.426894322176922,7.940411921798824,0.643,1.825,10.073,123,352,145,317,457,393,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.003982,0.009692,0.415973,0.909316,11.0625,11.296875,11.0625,11.328125,1.0052,1.0052,3886.18,364636,1,0,0,0,0,0,0,0,11.314234,11.1875,0.126734,0.18,106.44231525525909,29.499590590633506
2130,284398190,2272,1690354780.38,1,11,0,0.0,29.49699408637153,106.446298828125,318.248,7.099,8.81,-0.293,0.042,-1.217,40.915,-0.252981263847767,-1.70287388273812,8.04640407186943,0.678,1.762,10.394,124,352,146,317,457,393,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004071,0.009815,0.415334,0.909606,11.0625,11.296875,11.0625,11.328125,1.0052,1.0052,3886.19,364637,1,0,0,0,0,0,0,0,11.314234,11.1875,0.126734,0.19,106.44231498351084,29.499590590117837
2131,284398200,2272,1690354780.4,1,11,0,0.0,29.496994628906247,106.446298828125,318.249,7.099,8.81,-0.293,0.039,-1.232,40.996,-0.132990150560289,-1.42189469245661,8.070402294526925,0.626,2.036,10.104,124,353,146,317,457,393,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.00414,0.009921,0.414693,0.909897,11.0625,11.296875,11.0625,11.328125,1.0052,1.0052,3886.2,364638,1,0,0,0,0,0,0,0,11.314234,11.1875,0.126734,0.2,106.44231498347762,29.499591132417788
2132,284398210,2272,1690354780.42,1,11,0,0.0,29.49699408637153,106.44630371093749,318.25,7.099,8.81,-0.293,0.029,-1.259,41.076,-0.83393823734797,-2.751796198059486,8.03840466431693,0.648,1.703,9.99,124,353,146,317,457,393,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004313,0.010106,0.414055,0.910185,11.0625,11.3125,11.0625,11.3125,1.0052,1.0052,3886.21,364639,1,0,0,0,0,0,0,0,11.314234,11.1875,0.126734,0.21,106.44231987497953,29.499590599400268
2133,284398220,2272,1690354780.44,1,11,0,0.0,29.496993815104165,106.44630371093749,318.252,7.099,8.81,-0.293,0.012,-1.29,41.156,-1.501888767981595,-3.05177398127818,8.009406811939124,0.81,1.317,10.558,125,354,146,317,457,393,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.00455,0.010291,0.413419,0.910471,11.0625,11.3125,11.0625,11.3125,1.0052,1.0052,3886.22,364640,1,0,0,0,0,0,0,0,11.314234,11.1875,0.126734,0.22,106.44231987499614,29.49959032825029
2134,284398230,2272,1690354780.46,1,11,0,0.0,29.496994357638886,106.44630452473957,318.253,7.099,8.81,-0.293,0.015,-1.308,41.238,0.434967785667105,-1.807866106864663,8.109399406345355,0.804,1.448,10.645,125,355,147,317,457,393,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004588,0.010448,0.412773,0.910762,11.0625,11.3125,11.0625,11.3125,1.0052,1.0052,3886.23,364641,1,0,0,0,0,0,0,0,11.314234,11.1875,0.126734,0.23,106.44232069020781,29.4995908720974
2135,284398240,2272,1690354780.48,1,11,0,0.0,29.496994357638886,106.44630452473957,318.254,7.099,8.81,-0.293,0.012,-1.314,41.317,-0.071994667972488,-0.581956899444267,7.99040821900194,0.678,1.6,10.749,125,355,147,317,457,393,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004622,0.010488,0.412138,0.911049,11.078125,11.3125,11.078125,11.375,1.0052,1.0052,3886.24,364642,1,0,0,0,0,0,0,0,11.314234,11.210938,0.103297,0.24,106.44232069020781,29.4995908720974
2136,284398250,2272,1690354780.5,1,11,0,0.0,29.496998697916663,106.44630425347222,318.256,7.099,8.81,-0.293,0.013,-1.311,41.396,0.260980671400262,0.256980967624013,7.884416068931335,0.634,1.783,10.452,126,356,147,317,457,393,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.0046,0.010474,0.411511,0.911332,11.078125,11.3125,11.078125,11.375,1.0052,1.0052,3886.25,364643,1,0,0,0,0,0,0,0,11.314234,11.210938,0.103297,0.25,106.44232041819367,29.499595209981333
2137,284398260,2272,1690354780.52,1,11,0,0.0,29.49699951171875,106.44630398220485,318.258,7.099,8.81,-0.293,0.008,-1.314,41.477,-0.321976153988066,-0.268980078952764,8.02940533082037,0.645,1.888,10.648,126,356,147,317,457,393,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.004642,0.010481,0.410873,0.91162,11.078125,11.3125,11.078125,11.375,1.0052,1.0052,3886.26,364644,1,0,0,0,0,0,0,0,11.314234,11.210938,0.103297,0.26,106.44232014639553,29.499596022915554
2138,284398270,2272,1690354780.54,1,11,0,0.0,29.496999240451387,106.44630886501736,318.259,6.957,8.558,-0.164,0.001,-1.32,41.557,-0.472964971541475,-0.63495297447957,7.995407848722252,0.721,1.626,10.57,126,357,148,253,374,282,0.1,0.1,0.1,-2.9e-05,0.008429,0.003332,-0.00471,0.010511,0.410237,0.911906,11.109375,11.3125,11.109375,11.359375,1.0052,1.0052,3886.27,364645,1,0,0,0,0,0,0,0,11.029017,11.222656,0.193639,0.27,106.44232503788191,29.499595761048955
